Fitness: 1.74886e+09
Flight 0 Turn 12 Aircraft 2 - Frequency: 22, Passengers: 339
Flight 0 Turn 12 Aircraft 3 - Frequency: 40, Passengers: 334
Flight 0 Turn 12 Aircraft 4 - Frequency: 19, Passengers: 270
Flight 0 Turn 12 Aircraft 5 - Frequency: 8, Passengers: 26
Flight 0 Turn 12 Aircraft 6 - Frequency: 18, Passengers: 5
Flight 0 Turn 13 Aircraft 0 - Frequency: 22, Passengers: 378
Flight 0 Turn 13 Aircraft 1 - Frequency: 47, Passengers: 358
Flight 0 Turn 13 Aircraft 2 - Frequency: 29, Passengers: 320
Flight 0 Turn 13 Aircraft 3 - Frequency: 15, Passengers: 240
Flight 0 Turn 13 Aircraft 4 - Frequency: 20, Passengers: 116
Flight 0 Turn 13 Aircraft 5 - Frequency: 49, Passengers: 46
Flight 0 Turn 13 Aircraft 6 - Frequency: 18, Passengers: 8
Flight 0 Turn 14 Aircraft 0 - Frequency: 48, Passengers: 429
Flight 0 Turn 14 Aircraft 1 - Frequency: 10, Passengers: 336
Flight 0 Turn 14 Aircraft 2 - Frequency: 39, Passengers: 318
Flight 0 Turn 14 Aircraft 3 - Frequency: 21, Passengers: 120
Flight 0 Turn 14 Aircraft 4 - Frequency: 11, Passengers: 52
Flight 0 Turn 14 Aircraft 5 - Frequency: 9, Passengers: 38
Flight 0 Turn 14 Aircraft 6 - Frequency: 8, Passengers: 3
Flight 0 Turn 15 Aircraft 0 - Frequency: 32, Passengers: 432
Flight 0 Turn 15 Aircraft 1 - Frequency: 46, Passengers: 337
Flight 0 Turn 15 Aircraft 2 - Frequency: 17, Passengers: 138
Flight 0 Turn 15 Aircraft 3 - Frequency: 34, Passengers: 98
Flight 0 Turn 15 Aircraft 4 - Frequency: 37, Passengers: 54
Flight 0 Turn 15 Aircraft 5 - Frequency: 34, Passengers: 50
Flight 0 Turn 15 Aircraft 6 - Frequency: 4, Passengers: 12
Flight 0 Turn 16 Aircraft 0 - Frequency: 34, Passengers: 441
Flight 0 Turn 16 Aircraft 1 - Frequency: 40, Passengers: 361
Flight 0 Turn 16 Aircraft 2 - Frequency: 32, Passengers: 283
Flight 0 Turn 16 Aircraft 3 - Frequency: 9, Passengers: 101
Flight 0 Turn 16 Aircraft 4 - Frequency: 4, Passengers: 60
Flight 0 Turn 16 Aircraft 5 - Frequency: 17, Passengers: 49
Flight 0 Turn 16 Aircraft 6 - Frequency: 3, Passengers: 14
Flight 0 Turn 17 Aircraft 0 - Frequency: 45, Passengers: 429
Flight 0 Turn 17 Aircraft 1 - Frequency: 26, Passengers: 310
Flight 0 Turn 17 Aircraft 2 - Frequency: 27, Passengers: 300
Flight 0 Turn 17 Aircraft 3 - Frequency: 30, Passengers: 273
Flight 0 Turn 17 Aircraft 4 - Frequency: 42, Passengers: 146
Flight 0 Turn 17 Aircraft 5 - Frequency: 14, Passengers: 143
Flight 0 Turn 17 Aircraft 6 - Frequency: 46, Passengers: 69
Flight 0 Turn 18 Aircraft 0 - Frequency: 18, Passengers: 400
Flight 0 Turn 18 Aircraft 1 - Frequency: 13, Passengers: 386
Flight 0 Turn 18 Aircraft 2 - Frequency: 9, Passengers: 325
Flight 0 Turn 18 Aircraft 3 - Frequency: 17, Passengers: 255
Flight 0 Turn 18 Aircraft 4 - Frequency: 29, Passengers: 254
Flight 0 Turn 18 Aircraft 5 - Frequency: 5, Passengers: 101
Flight 0 Turn 18 Aircraft 6 - Frequency: 11, Passengers: 61
Flight 0 Turn 19 Aircraft 0 - Frequency: 29, Passengers: 297
Flight 0 Turn 19 Aircraft 1 - Frequency: 30, Passengers: 172
Flight 0 Turn 19 Aircraft 2 - Frequency: 17, Passengers: 115
Flight 0 Turn 19 Aircraft 3 - Frequency: 5, Passengers: 105
Flight 0 Turn 19 Aircraft 4 - Frequency: 11, Passengers: 97
Flight 0 Turn 19 Aircraft 5 - Frequency: 40, Passengers: 87
Flight 0 Turn 19 Aircraft 6 - Frequency: 3, Passengers: 70
Flight 0 Turn 20 Aircraft 0 - Frequency: 37, Passengers: 379
Flight 0 Turn 20 Aircraft 1 - Frequency: 32, Passengers: 250
Flight 0 Turn 20 Aircraft 2 - Frequency: 36, Passengers: 219
Flight 0 Turn 20 Aircraft 3 - Frequency: 44, Passengers: 193
Flight 0 Turn 20 Aircraft 4 - Frequency: 32, Passengers: 181
Flight 0 Turn 20 Aircraft 5 - Frequency: 13, Passengers: 134
Flight 0 Turn 20 Aircraft 6 - Frequency: 35, Passengers: 95
Flight 0 Turn 21 Aircraft 0 - Frequency: 36, Passengers: 418
Flight 0 Turn 21 Aircraft 1 - Frequency: 47, Passengers: 352
Flight 0 Turn 21 Aircraft 2 - Frequency: 50, Passengers: 324
Flight 0 Turn 21 Aircraft 3 - Frequency: 44, Passengers: 284
Flight 0 Turn 21 Aircraft 4 - Frequency: 7, Passengers: 220
Flight 0 Turn 21 Aircraft 5 - Frequency: 5, Passengers: 74
Flight 0 Turn 21 Aircraft 6 - Frequency: 8, Passengers: 2
Flight 0 Turn 22 Aircraft 0 - Frequency: 13, Passengers: 445
Flight 0 Turn 22 Aircraft 1 - Frequency: 14, Passengers: 394
Flight 0 Turn 22 Aircraft 2 - Frequency: 26, Passengers: 203
Flight 0 Turn 22 Aircraft 3 - Frequency: 30, Passengers: 188
Flight 0 Turn 22 Aircraft 4 - Frequency: 34, Passengers: 182
Flight 0 Turn 22 Aircraft 5 - Frequency: 33, Passengers: 170
Flight 0 Turn 22 Aircraft 6 - Frequency: 47, Passengers: 5
Flight 0 Turn 23 Aircraft 0 - Frequency: 20, Passengers: 424
Flight 0 Turn 23 Aircraft 1 - Frequency: 12, Passengers: 386
Flight 0 Turn 23 Aircraft 2 - Frequency: 17, Passengers: 308
Flight 0 Turn 23 Aircraft 3 - Frequency: 29, Passengers: 256
Flight 0 Turn 23 Aircraft 4 - Frequency: 39, Passengers: 126
Flight 0 Turn 23 Aircraft 5 - Frequency: 19, Passengers: 28
Flight 0 Turn 23 Aircraft 6 - Frequency: 46, Passengers: 14
Flight 0 Turn 24 Aircraft 0 - Frequency: 19, Passengers: 417
Flight 0 Turn 24 Aircraft 1 - Frequency: 34, Passengers: 327
Flight 0 Turn 24 Aircraft 2 - Frequency: 40, Passengers: 294
Flight 0 Turn 24 Aircraft 3 - Frequency: 45, Passengers: 222
Flight 0 Turn 24 Aircraft 4 - Frequency: 8, Passengers: 185
Flight 0 Turn 24 Aircraft 5 - Frequency: 48, Passengers: 164
Flight 0 Turn 24 Aircraft 6 - Frequency: 24, Passengers: 44
Flight 0 Turn 25 Aircraft 0 - Frequency: 18, Passengers: 437
Flight 0 Turn 25 Aircraft 1 - Frequency: 37, Passengers: 433
Flight 0 Turn 25 Aircraft 2 - Frequency: 34, Passengers: 335
Flight 0 Turn 25 Aircraft 3 - Frequency: 16, Passengers: 220
Flight 0 Turn 25 Aircraft 4 - Frequency: 22, Passengers: 208
Flight 0 Turn 25 Aircraft 5 - Frequency: 35, Passengers: 183
Flight 0 Turn 25 Aircraft 6 - Frequency: 8, Passengers: 180
Flight 0 Turn 26 Aircraft 0 - Frequency: 22, Passengers: 434
Flight 0 Turn 26 Aircraft 1 - Frequency: 26, Passengers: 327
Flight 0 Turn 26 Aircraft 2 - Frequency: 41, Passengers: 246
Flight 0 Turn 26 Aircraft 3 - Frequency: 25, Passengers: 178
Flight 0 Turn 26 Aircraft 4 - Frequency: 24, Passengers: 85
Flight 0 Turn 26 Aircraft 5 - Frequency: 6, Passengers: 42
Flight 0 Turn 26 Aircraft 6 - Frequency: 27, Passengers: 12
Flight 0 Turn 27 Aircraft 0 - Frequency: 43, Passengers: 424
Flight 0 Turn 27 Aircraft 1 - Frequency: 16, Passengers: 355
Flight 0 Turn 27 Aircraft 2 - Frequency: 13, Passengers: 225
Flight 0 Turn 27 Aircraft 3 - Frequency: 41, Passengers: 147
Flight 0 Turn 27 Aircraft 4 - Frequency: 12, Passengers: 139
Flight 0 Turn 27 Aircraft 5 - Frequency: 40, Passengers: 107
Flight 0 Turn 27 Aircraft 6 - Frequency: 15, Passengers: 30
Flight 1 Turn 0 Aircraft 0 - Frequency: 17, Passengers: 351
Flight 1 Turn 0 Aircraft 1 - Frequency: 4, Passengers: 315
Flight 1 Turn 0 Aircraft 2 - Frequency: 3, Passengers: 305
Flight 1 Turn 0 Aircraft 3 - Frequency: 8, Passengers: 267
Flight 1 Turn 0 Aircraft 4 - Frequency: 15, Passengers: 213
Flight 1 Turn 0 Aircraft 5 - Frequency: 42, Passengers: 166
Flight 1 Turn 0 Aircraft 6 - Frequency: 48, Passengers: 62
Flight 1 Turn 1 Aircraft 0 - Frequency: 1, Passengers: 365
Flight 1 Turn 1 Aircraft 1 - Frequency: 23, Passengers: 357
Flight 1 Turn 1 Aircraft 2 - Frequency: 8, Passengers: 290
Flight 1 Turn 1 Aircraft 3 - Frequency: 41, Passengers: 212
Flight 1 Turn 1 Aircraft 4 - Frequency: 39, Passengers: 210
Flight 1 Turn 1 Aircraft 5 - Frequency: 27, Passengers: 130
Flight 1 Turn 1 Aircraft 6 - Frequency: 45, Passengers: 33
Flight 1 Turn 2 Aircraft 0 - Frequency: 33, Passengers: 274
Flight 1 Turn 2 Aircraft 1 - Frequency: 30, Passengers: 270
Flight 1 Turn 2 Aircraft 2 - Frequency: 17, Passengers: 224
Flight 1 Turn 2 Aircraft 3 - Frequency: 47, Passengers: 133
Flight 1 Turn 2 Aircraft 4 - Frequency: 50, Passengers: 109
Flight 1 Turn 2 Aircraft 5 - Frequency: 44, Passengers: 92
Flight 1 Turn 2 Aircraft 6 - Frequency: 16, Passengers: 2
Flight 1 Turn 3 Aircraft 0 - Frequency: 33, Passengers: 381
Flight 1 Turn 3 Aircraft 1 - Frequency: 1, Passengers: 356
Flight 1 Turn 3 Aircraft 2 - Frequency: 1, Passengers: 172
Flight 1 Turn 3 Aircraft 3 - Frequency: 35, Passengers: 169
Flight 1 Turn 3 Aircraft 4 - Frequency: 40, Passengers: 136
Flight 1 Turn 3 Aircraft 5 - Frequency: 32, Passengers: 72
Flight 1 Turn 3 Aircraft 6 - Frequency: 18, Passengers: 34
Flight 1 Turn 4 Aircraft 0 - Frequency: 31, Passengers: 416
Flight 1 Turn 4 Aircraft 1 - Frequency: 27, Passengers: 326
Flight 1 Turn 4 Aircraft 2 - Frequency: 27, Passengers: 313
Flight 1 Turn 4 Aircraft 3 - Frequency: 2, Passengers: 280
Flight 1 Turn 4 Aircraft 4 - Frequency: 8, Passengers: 272
Flight 1 Turn 4 Aircraft 5 - Frequency: 4, Passengers: 101
