Flight;Turn;Aircraft;Frequency;Passengers (8.12527e+06)
SBRJSBGO;SEG2;ATR-72;0;0
SBRJSBGO;SEG3;E190-E2;0;0
SBRJSBGO;SEG3;E195-E2;0;0
SBRJSBGO;SEG3;A220-100;0;0
SBRJSBGO;SEG3;A220-300;0;0
SBRJSBGO;SEG3;A319Neo;0;0
SBRJSBGO;SEG3;B737-M7;0;0
SBRJSBGO;SEG3;ATR-72;0;0
SBRJSBGO;SEG4;E190-E2;0;0
SBRJSBGO;SEG4;E195-E2;0;0
SBRJSBGO;SEG4;A220-100;0;0
SBRJSBGO;SEG4;A220-300;0;0
SBRJSBGO;SEG4;A319Neo;0;0
SBRJSBGO;SEG4;B737-M7;0;0
SBRJSBGO;SEG4;ATR-72;0;0
SBRJSBGO;TER1;E190-E2;0;0
SBRJSBGO;TER1;E195-E2;0;0
SBRJSBGO;TER1;A220-100;0;0
SBRJSBGO;TER1;A220-300;0;0
SBRJSBGO;TER1;A319Neo;0;0
SBRJSBGO;TER1;B737-M7;0;0
SBRJSBGO;TER1;ATR-72;0;0
SBRJSBGO;TER2;E190-E2;0;0
SBRJSBGO;TER2;E195-E2;0;0
SBRJSBGO;TER2;A220-100;0;0
SBRJSBGO;TER2;A220-300;0;0
SBRJSBGO;TER2;A319Neo;0;0
SBRJSBGO;TER2;B737-M7;0;0
SBRJSBGO;TER2;ATR-72;0;0
SBRJSBGO;TER3;E190-E2;0;0
SBRJSBGO;TER3;E195-E2;0;0
SBRJSBGO;TER3;A220-100;0;0
SBRJSBGO;TER3;A220-300;0;0
SBRJSBGO;TER3;A319Neo;0;0
SBRJSBGO;TER3;B737-M7;0;0
SBRJSBGO;TER3;ATR-72;0;0
SBRJSBGO;TER4;E190-E2;0;0
SBRJSBGO;TER4;E195-E2;0;0
SBRJSBGO;TER4;A220-100;0;0
SBRJSBGO;TER4;A220-300;0;0
SBRJSBGO;TER4;A319Neo;0;0
SBRJSBGO;TER4;B737-M7;0;0
SBRJSBGO;TER4;ATR-72;0;0
SBRJSBGO;QUA1;E190-E2;0;0
SBRJSBGO;QUA1;E195-E2;0;0
SBRJSBGO;QUA1;A220-100;0;0
SBRJSBGO;QUA1;A220-300;0;0
SBRJSBGO;QUA1;A319Neo;0;0
SBRJSBGO;QUA1;B737-M7;0;0
SBRJSBGO;QUA1;ATR-72;0;0
SBRJSBGO;QUA2;E190-E2;0;0
SBRJSBGO;QUA2;E195-E2;0;0
SBRJSBGO;QUA2;A220-100;0;0
SBRJSBGO;QUA2;A220-300;0;0
SBRJSBGO;QUA2;A319Neo;0;0
SBRJSBGO;QUA2;B737-M7;0;0
SBRJSBGO;QUA2;ATR-72;0;0
SBRJSBGO;QUA3;E190-E2;0;0
SBRJSBGO;QUA3;E195-E2;0;0
SBRJSBGO;QUA3;A220-100;0;0
SBRJSBGO;QUA3;A220-300;0;0
SBRJSBGO;QUA3;A319Neo;0;0
SBRJSBGO;QUA3;B737-M7;0;0
SBRJSBGO;QUA3;ATR-72;0;0
SBRJSBGO;QUA4;E190-E2;0;0
SBRJSBGO;QUA4;E195-E2;0;0
SBRJSBGO;QUA4;A220-100;0;0
SBRJSBGO;QUA4;A220-300;0;0
SBRJSBGO;QUA4;A319Neo;0;0
SBRJSBGO;QUA4;B737-M7;0;0
SBRJSBGO;QUA4;ATR-72;0;0
SBRJSBGO;QUI1;E190-E2;0;0
SBRJSBGO;QUI1;E195-E2;0;0
SBRJSBGO;QUI1;A220-100;0;0
SBRJSBGO;QUI1;A220-300;0;0
SBRJSBGO;QUI1;A319Neo;0;0
SBRJSBGO;QUI1;B737-M7;0;0
SBRJSBGO;QUI1;ATR-72;0;0
SBRJSBGO;QUI2;E190-E2;0;0
SBRJSBGO;QUI2;E195-E2;0;0
SBRJSBGO;QUI2;A220-100;0;0
SBRJSBGO;QUI2;A220-300;0;0
SBRJSBGO;QUI2;A319Neo;0;0
SBRJSBGO;QUI2;B737-M7;0;0
SBRJSBGO;QUI2;ATR-72;0;0
SBRJSBGO;QUI3;E190-E2;0;0
SBRJSBGO;QUI3;E195-E2;0;0
SBRJSBGO;QUI3;A220-100;0;0
SBRJSBGO;QUI3;A220-300;0;0
SBRJSBGO;QUI3;A319Neo;0;0
SBRJSBGO;QUI3;B737-M7;0;0
SBRJSBGO;QUI3;ATR-72;0;0
SBRJSBGO;QUI4;E190-E2;0;0
SBRJSBGO;QUI4;E195-E2;0;0
SBRJSBGO;QUI4;A220-100;0;0
SBRJSBGO;QUI4;A220-300;0;0
SBRJSBGO;QUI4;A319Neo;0;0
SBRJSBGO;QUI4;B737-M7;0;0
SBRJSBGO;QUI4;ATR-72;0;0
SBRJSBGO;SEX1;E190-E2;0;0
SBRJSBGO;SEX1;E195-E2;0;0
SBRJSBGO;SEX1;A220-100;0;0
SBRJSBGO;SEX1;A220-300;0;0
SBRJSBGO;SEX1;A319Neo;0;0
SBRJSBGO;SEX1;B737-M7;0;0
SBRJSBGO;SEX1;ATR-72;0;0
SBRJSBGO;SEX2;E190-E2;0;0
SBRJSBGO;SEX2;E195-E2;0;0
SBRJSBGO;SEX2;A220-100;0;0
SBRJSBGO;SEX2;A220-300;0;0
SBRJSBGO;SEX2;A319Neo;0;0
SBRJSBGO;SEX2;B737-M7;0;0
SBRJSBGO;SEX2;ATR-72;0;0
SBRJSBGO;SEX3;E190-E2;0;0
SBRJSBGO;SEX3;E195-E2;0;0
SBRJSBGO;SEX3;A220-100;0;0
SBRJSBGO;SEX3;A220-300;0;0
SBRJSBGO;SEX3;A319Neo;0;0
SBRJSBGO;SEX3;B737-M7;0;0
SBRJSBGO;SEX3;ATR-72;0;0
SBRJSBGO;SEX4;E190-E2;0;0
SBRJSBGO;SEX4;E195-E2;0;0
SBRJSBGO;SEX4;A220-100;0;0
SBRJSBGO;SEX4;A220-300;0;0
SBRJSBGO;SEX4;A319Neo;0;0
SBRJSBGO;SEX4;B737-M7;0;0
SBRJSBGO;SEX4;ATR-72;0;0
SBRJSBGO;SAB1;E190-E2;0;0
SBRJSBGO;SAB1;E195-E2;0;0
SBRJSBGO;SAB1;A220-100;0;0
SBRJSBGO;SAB1;A220-300;0;0
SBRJSBGO;SAB1;A319Neo;0;0
SBRJSBGO;SAB1;B737-M7;0;0
SBRJSBGO;SAB1;ATR-72;0;0
SBRJSBGO;SAB2;E190-E2;0;0
SBRJSBGO;SAB2;E195-E2;0;0
SBRJSBGO;SAB2;A220-100;0;0
SBRJSBGO;SAB2;A220-300;0;0
SBRJSBGO;SAB2;A319Neo;0;0
SBRJSBGO;SAB2;B737-M7;0;0
SBRJSBGO;SAB2;ATR-72;0;0
SBRJSBGO;SAB3;E190-E2;0;0
SBRJSBGO;SAB3;E195-E2;0;0
SBRJSBGO;SAB3;A220-100;0;0
SBRJSBGO;SAB3;A220-300;0;0
SBRJSBGO;SAB3;A319Neo;0;0
SBRJSBGO;SAB3;B737-M7;0;0
SBRJSBGO;SAB3;ATR-72;0;0
SBRJSBGO;SAB4;E190-E2;0;0
SBRJSBGO;SAB4;E195-E2;0;0
SBRJSBGO;SAB4;A220-100;0;0
SBRJSBGO;SAB4;A220-300;0;0
SBRJSBGO;SAB4;A319Neo;0;0
SBRJSBGO;SAB4;B737-M7;0;0
SBRJSBGO;SAB4;ATR-72;0;0
SBRJSBGO;DOM1;E190-E2;0;0
SBRJSBGO;DOM1;E195-E2;0;0
SBRJSBGO;DOM1;A220-100;0;0
SBRJSBGO;DOM1;A220-300;0;0
SBRJSBGO;DOM1;A319Neo;0;0
SBRJSBGO;DOM1;B737-M7;0;0
SBRJSBGO;DOM1;ATR-72;0;0
SBRJSBGO;DOM2;E190-E2;0;0
SBRJSBGO;DOM2;E195-E2;0;0
SBRJSBGO;DOM2;A220-100;0;0
SBRJSBGO;DOM2;A220-300;0;0
SBRJSBGO;DOM2;A319Neo;0;0
SBRJSBGO;DOM2;B737-M7;0;0
SBRJSBGO;DOM2;ATR-72;0;0
SBRJSBGO;DOM3;E190-E2;0;0
SBRJSBGO;DOM3;E195-E2;0;0
SBRJSBGO;DOM3;A220-100;0;0
SBRJSBGO;DOM3;A220-300;0;0
SBRJSBGO;DOM3;A319Neo;0;0
SBRJSBGO;DOM3;B737-M7;0;0
SBRJSBGO;DOM3;ATR-72;0;0
SBRJSBGO;DOM4;E190-E2;0;0
SBRJSBGO;DOM4;E195-E2;0;0
SBRJSBGO;DOM4;A220-100;0;0
SBRJSBGO;DOM4;A220-300;0;0
SBRJSBGO;DOM4;A319Neo;0;0
SBRJSBGO;DOM4;B737-M7;0;0
SBRJSBGO;DOM4;ATR-72;0;0
SBSPSBGO;SEG1;E190-E2;0;0
SBSPSBGO;SEG1;E195-E2;0;0
SBSPSBGO;SEG1;A220-100;0;0
SBSPSBGO;SEG1;A220-300;0;0
SBSPSBGO;SEG1;A319Neo;0;0
SBSPSBGO;SEG1;B737-M7;0;0
SBSPSBGO;SEG1;ATR-72;0;0
SBSPSBGO;SEG2;E190-E2;1;59
SBSPSBGO;SEG2;E195-E2;0;0
SBSPSBGO;SEG2;A220-100;0;0
SBSPSBGO;SEG2;A220-300;0;0
SBSPSBGO;SEG2;A319Neo;0;0
SBSPSBGO;SEG2;B737-M7;0;0
SBSPSBGO;SEG2;ATR-72;1;23
SBSPSBGO;SEG3;E190-E2;1;21
SBSPSBGO;SEG3;E195-E2;0;0
SBSPSBGO;SEG3;A220-100;0;0
SBSPSBGO;SEG3;A220-300;0;0
SBSPSBGO;SEG3;A319Neo;0;0
SBSPSBGO;SEG3;B737-M7;0;0
SBSPSBGO;SEG3;ATR-72;1;15
SBSPSBGO;SEG4;E190-E2;0;0
SBSPSBGO;SEG4;E195-E2;0;0
SBSPSBGO;SEG4;A220-100;0;0
SBSPSBGO;SEG4;A220-300;0;0
SBSPSBGO;SEG4;A319Neo;0;0
SBSPSBGO;SEG4;B737-M7;0;0
SBSPSBGO;SEG4;ATR-72;0;0
SBSPSBGO;TER1;E190-E2;0;0
SBSPSBGO;TER1;E195-E2;0;0
SBSPSBGO;TER1;A220-100;0;0
SBSPSBGO;TER1;A220-300;0;0
SBSPSBGO;TER1;A319Neo;0;0
SBSPSBGO;TER1;B737-M7;0;0
SBSPSBGO;TER1;ATR-72;0;0
SBSPSBGO;TER2;E190-E2;1;34
SBSPSBGO;TER2;E195-E2;0;0
SBSPSBGO;TER2;A220-100;0;0
SBSPSBGO;TER2;A220-300;0;0
SBSPSBGO;TER2;A319Neo;0;0
SBSPSBGO;TER2;B737-M7;0;0
SBSPSBGO;TER2;ATR-72;1;25
SBSPSBGO;TER3;E190-E2;1;41
SBSPSBGO;TER3;E195-E2;0;0
SBSPSBGO;TER3;A220-100;0;0
SBSPSBGO;TER3;A220-300;0;0
SBSPSBGO;TER3;A319Neo;0;0
SBSPSBGO;TER3;B737-M7;0;0
SBSPSBGO;TER3;ATR-72;1;21
SBSPSBGO;TER4;E190-E2;0;0
SBSPSBGO;TER4;E195-E2;0;0
SBSPSBGO;TER4;A220-100;0;0
SBSPSBGO;TER4;A220-300;0;0
SBSPSBGO;TER4;A319Neo;0;0
SBSPSBGO;TER4;B737-M7;0;0
SBSPSBGO;TER4;ATR-72;0;0
SBSPSBGO;QUA1;E190-E2;0;0
SBSPSBGO;QUA1;E195-E2;0;0
SBSPSBGO;QUA1;A220-100;0;0
SBSPSBGO;QUA1;A220-300;0;0
SBSPSBGO;QUA1;A319Neo;0;0
SBSPSBGO;QUA1;B737-M7;0;0
SBSPSBGO;QUA1;ATR-72;0;0
SBSPSBGO;QUA2;E190-E2;1;23
SBSPSBGO;QUA2;E195-E2;0;0
SBSPSBGO;QUA2;A220-100;0;0
SBSPSBGO;QUA2;A220-300;0;0
SBSPSBGO;QUA2;A319Neo;0;0
SBSPSBGO;QUA2;B737-M7;0;0
SBSPSBGO;QUA2;ATR-72;1;41
SBSPSBGO;QUA3;E190-E2;1;96
SBSPSBGO;QUA3;E195-E2;0;0
SBSPSBGO;QUA3;A220-100;0;0
SBSPSBGO;QUA3;A220-300;0;0
SBSPSBGO;QUA3;A319Neo;0;0
SBSPSBGO;QUA3;B737-M7;0;0
SBSPSBGO;QUA3;ATR-72;1;10
SBSPSBGO;QUA4;E190-E2;0;0
SBSPSBGO;QUA4;E195-E2;0;0
SBSPSBGO;QUA4;A220-100;0;0
SBSPSBGO;QUA4;A220-300;0;0
SBSPSBGO;QUA4;A319Neo;0;0
SBSPSBGO;QUA4;B737-M7;0;0
SBSPSBGO;QUA4;ATR-72;0;0
SBSPSBGO;QUI1;E190-E2;0;0
SBSPSBGO;QUI1;E195-E2;0;0
SBSPSBGO;QUI1;A220-100;0;0
SBSPSBGO;QUI1;A220-300;0;0
SBSPSBGO;QUI1;A319Neo;0;0
SBSPSBGO;QUI1;B737-M7;0;0
SBSPSBGO;QUI1;ATR-72;0;0
SBSPSBGO;QUI2;E190-E2;1;65
SBSPSBGO;QUI2;E195-E2;0;0
SBSPSBGO;QUI2;A220-100;0;0
SBSPSBGO;QUI2;A220-300;0;0
SBSPSBGO;QUI2;A319Neo;0;0
SBSPSBGO;QUI2;B737-M7;0;0
SBSPSBGO;QUI2;ATR-72;1;23
SBSPSBGO;QUI3;E190-E2;1;25
SBSPSBGO;QUI3;E195-E2;0;0
SBSPSBGO;QUI3;A220-100;0;0
SBSPSBGO;QUI3;A220-300;0;0
SBSPSBGO;QUI3;A319Neo;0;0
SBSPSBGO;QUI3;B737-M7;0;0
SBSPSBGO;QUI3;ATR-72;1;46
SBSPSBGO;QUI4;E190-E2;0;0
SBSPSBGO;QUI4;E195-E2;0;0
SBSPSBGO;QUI4;A220-100;0;0
SBSPSBGO;QUI4;A220-300;0;0
SBSPSBGO;QUI4;A319Neo;0;0
SBSPSBGO;QUI4;B737-M7;0;0
SBSPSBGO;QUI4;ATR-72;0;0
SBSPSBGO;SEX1;E190-E2;0;0
SBSPSBGO;SEX1;E195-E2;0;0
SBSPSBGO;SEX1;A220-100;0;0
SBSPSBGO;SEX1;A220-300;0;0
SBSPSBGO;SEX1;A319Neo;0;0
SBSPSBGO;SEX1;B737-M7;0;0
SBSPSBGO;SEX1;ATR-72;0;0
SBSPSBGO;SEX2;E190-E2;1;25
SBSPSBGO;SEX2;E195-E2;0;0
SBSPSBGO;SEX2;A220-100;0;0
SBSPSBGO;SEX2;A220-300;0;0
SBSPSBGO;SEX2;A319Neo;0;0
SBSPSBGO;SEX2;B737-M7;0;0
SBSPSBGO;SEX2;ATR-72;1;13
SBSPSBGO;SEX3;E190-E2;1;13
SBSPSBGO;SEX3;E195-E2;0;0
SBSPSBGO;SEX3;A220-100;0;0
SBSPSBGO;SEX3;A220-300;0;0
SBSPSBGO;SEX3;A319Neo;0;0
SBSPSBGO;SEX3;B737-M7;0;0
SBSPSBGO;SEX3;ATR-72;1;47
SBSPSBGO;SEX4;E190-E2;0;0
SBSPSBGO;SEX4;E195-E2;0;0
SBSPSBGO;SEX4;A220-100;0;0
SBSPSBGO;SEX4;A220-300;0;0
SBSPSBGO;SEX4;A319Neo;0;0
SBSPSBGO;SEX4;B737-M7;0;0
SBSPSBGO;SEX4;ATR-72;0;0
SBSPSBGO;SAB1;E190-E2;0;0
SBSPSBGO;SAB1;E195-E2;0;0
SBSPSBGO;SAB1;A220-100;0;0
SBSPSBGO;SAB1;A220-300;0;0
SBSPSBGO;SAB1;A319Neo;0;0
SBSPSBGO;SAB1;B737-M7;0;0
SBSPSBGO;SAB1;ATR-72;0;0
SBSPSBGO;SAB2;E190-E2;1;7
SBSPSBGO;SAB2;E195-E2;0;0
SBSPSBGO;SAB2;A220-100;0;0
SBSPSBGO;SAB2;A220-300;0;0
SBSPSBGO;SAB2;A319Neo;0;0
SBSPSBGO;SAB2;B737-M7;0;0
SBSPSBGO;SAB2;ATR-72;1;18
SBSPSBGO;SAB3;E190-E2;1;7
SBSPSBGO;SAB3;E195-E2;0;0
SBSPSBGO;SAB3;A220-100;0;0
SBSPSBGO;SAB3;A220-300;0;0
SBSPSBGO;SAB3;A319Neo;0;0
SBSPSBGO;SAB3;B737-M7;0;0
SBSPSBGO;SAB3;ATR-72;1;22
SBSPSBGO;SAB4;E190-E2;0;0
SBSPSBGO;SAB4;E195-E2;0;0
SBSPSBGO;SAB4;A220-100;0;0
SBSPSBGO;SAB4;A220-300;0;0
SBSPSBGO;SAB4;A319Neo;0;0
SBSPSBGO;SAB4;B737-M7;0;0
SBSPSBGO;SAB4;ATR-72;0;0
SBSPSBGO;DOM1;E190-E2;0;0
SBSPSBGO;DOM1;E195-E2;0;0
SBSPSBGO;DOM1;A220-100;0;0
SBSPSBGO;DOM1;A220-300;0;0
SBSPSBGO;DOM1;A319Neo;0;0
SBSPSBGO;DOM1;B737-M7;0;0
SBSPSBGO;DOM1;ATR-72;0;0
SBSPSBGO;DOM2;E190-E2;1;11
SBSPSBGO;DOM2;E195-E2;0;0
SBSPSBGO;DOM2;A220-100;0;0
SBSPSBGO;DOM2;A220-300;0;0
SBSPSBGO;DOM2;A319Neo;0;0
SBSPSBGO;DOM2;B737-M7;0;0
SBSPSBGO;DOM2;ATR-72;1;20
SBSPSBGO;DOM3;E190-E2;1;47
SBSPSBGO;DOM3;E195-E2;0;0
SBSPSBGO;DOM3;A220-100;0;0
SBSPSBGO;DOM3;A220-300;0;0
SBSPSBGO;DOM3;A319Neo;0;0
SBSPSBGO;DOM3;B737-M7;0;0
SBSPSBGO;DOM3;ATR-72;2;42
SBSPSBGO;DOM4;E190-E2;0;0
SBSPSBGO;DOM4;E195-E2;0;0
SBSPSBGO;DOM4;A220-100;0;0
SBSPSBGO;DOM4;A220-300;0;0
SBSPSBGO;DOM4;A319Neo;0;0
SBSPSBGO;DOM4;B737-M7;0;0
SBSPSBGO;DOM4;ATR-72;0;0
